api_blended,real,model
37059261360100,2114.7738633999998,2858.629638671875
37081205830000,2928.0374100000004,2513.086669921875
37081210440000,1305.47872982,1675.9713134765625
37115214580000,8146.1564695,6964.74755859375
47033057010000,2991.33750164,3621.534912109375
37015210290000,3477.9375,3062.498046875
37015217270000,3432.0784164,2722.745361328125
37015217240000,2539.2070472699984,2915.8095703125
37131203580000,7656.1188490999975,6891.896484375
47017064950000,4471.7070747,4791.16552734375
37125275080000,3690.48461221,3531.533935546875
37015208360000,1228.0936683799996,1307.7308349609375
37081206510000,2092.30661422,1974.2493896484375
37051244760000,1460.14646058,1398.558349609375
37059259090000,3824.6708762307676,3371.649169921875
37081205620000,1485.1730257499999,1452.9974365234375
37115204520000,1882.3690266699998,2335.13818359375
37081211610000,2543.5228104000003,2507.353271484375
37015220910000,2719.1320386999987,4205.85986328125
37019219720000,1495.5174036100002,1472.554443359375
37115210240000,3012.5397519,4502.7578125
37059259890000,4925.3907358,4293.419921875
47001033120000,3213.7183401000007,3959.24560546875
37003220920000,1793.0557922099997,1823.35205078125
37047244450000,1174.5536871300003,903.8178100585938
37125242000000,1856.411004692,3181.584228515625
47033056860000,3657.7982964099992,3539.82421875
37129286210000,2487.4060558,2393.99951171875
47085101050000,4180.6250034,4200.33740234375
37015217500000,6079.408967699998,4590.98681640625
37015215330000,2202.16520016,2580.100830078125
37115205640000,5011.5354762,5627.40673828125
37115207950000,2747.844243000001,2173.3427734375
47017062610000,3263.2348361499994,3414.781982421875
37059263650000,3042.25000406969,3607.47509765625
37059265370000,5808.956030400001,5402.7626953125
37115208160000,4806.31125599,3636.230224609375
37115211970000,3936.357503269999,3482.480712890625
37117216370000,1479.30096381,2028.236328125
37115200450000,3243.151699,3327.920166015625
37113200100100,1244.9351740999996,2763.61279296875
37015220570000,2513.2356466800006,3638.152099609375
37059263910000,2311.4347783099997,2435.426025390625
37117203900000,869.6376723599999,1334.7105712890625
37115201470000,1931.20950996,2099.345947265625
37115208070000,2457.9632042999997,3106.88134765625
47095021900000,4211.68792306,3825.238037109375
37059262550000,6097.329817499999,5838.68994140625
37059264350000,4193.3841484,3385.442626953125
37015206290000,1476.6159586600002,1323.486083984375
37033268350000,1332.9031746199996,1266.0697021484375
37125271720000,4366.2121051999975,4130.6669921875
37115214150000,4049.7825879,3699.82958984375
37115208090000,2388.2661677000015,2883.89453125
37081207290000,2500.3028484000006,2474.86083984375
37081212980000,3303.5583328,1902.2005615234375
37015221940000,7766.4407871,7613.28466796875
37115205170000,3328.4049151400004,4859.0458984375
37023201690000,2416.6737985999994,2088.19921875
47017066200000,2741.781775500001,3284.005615234375
37059263950000,1864.3429942899993,2183.896484375
37115211750000,4630.149969420001,3971.101318359375
37081202730000,2680.9752844999994,2697.90380859375
37083566470000,1087.0035570599996,1598.9310302734375
37081204370000,1967.1699625600002,2370.0673828125
37059261850000,6348.939892200002,5042.865234375
37125240170000,1520.36789899,1438.4259033203125
47085100410000,3861.1474579999995,3327.240966796875
37015213410000,5320.8635122999995,3921.65673828125
37015221470100,3005.3510297999987,4096.57421875
37081206210100,3758.921052200002,3356.258056640625
47017062500000,5525.509809,4060.916015625
37113201450000,6639.519994740003,8595.869140625
37125240980000,1898.6453979099997,1738.4703369140625
47001032380000,3370.450127400001,3344.308349609375
37081215720000,3167.2717617999997,2821.590087890625
37081206110000,2122.1957032100004,2439.865966796875
37015225510000,2969.9746011000007,5816.14892578125
37115211860000,3764.5677906,3603.385498046875
37115215340000,8661.947803000001,8176.13330078125
37117215510000,2498.0698525,2858.72900390625
37115204390000,8455.4664387,5634.17529296875
37117216040000,1003.2691998999999,1762.302978515625
37015220300000,9009.90256306,7044.00390625
37115217770000,6911.8862082999985,6189.1611328125
47085100150000,3928.597583500001,3919.625244140625
37015203030000,3852.6822637000005,5757.57763671875
37005312130000,2945.213794,2345.21484375
37117216010000,2103.2487717100007,2191.271728515625
37115206260000,1672.5492343500007,1875.5333251953125
37115212360000,7405.043513600001,4999.0791015625
37019219680000,2936.80440826,1611.66455078125
37035212360000,1053.5407854599994,846.69677734375
47095020850000,2204.79718047,2477.610107421875
37081206880000,2042.5808629999995,2195.919189453125
47017061910000,2401.2748906499996,2922.928466796875
37081207940000,832.8062100199998,1119.6202392578125
47017062440000,2584.0794276299994,2921.757568359375
47103029920000,2032.9016340499995,2283.751220703125
37081211500000,1430.98822994,2633.566650390625
37019218890000,1602.2646550000002,1377.628662109375
37059251340000,958.1603210400001,1081.784423828125
37115214170000,2803.4178272999998,3311.360595703125
37051245690000,1887.6068611399996,2253.323974609375
